country,year,sex,measure,category,method,unit,value
Latvia,2022,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.6
Luxembourg,2017,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.6
United States,2018,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.6
Peru,2015,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.6
Romania,2021,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.6
Iceland,2019,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.6
Iceland,2020,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.6
Lithuania,2016,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.6
Poland,2016,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.6
Poland,2020,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.6
Slovak Republic,2019,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.6
Slovenia,2023,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.6
Bulgaria,2015,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.6
Bulgaria,2021,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.6
Bulgaria,2023,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.6
Romania,2015,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.6
Romania,2016,Female,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,0.6
Romania,2017,Female,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,0.6
Romania,2017,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.6
Romania,2019,Female,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,0.6
Estonia,2019,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.3
Bulgaria,2020,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Bulgaria,2022,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Croatia,2020,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.3
Romania,2021,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Finland,2016,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Finland,2021,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Finland,2023,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Finland,2024,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Greece,2016,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Greece,2020,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Greece,2021,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Slovenia,2017,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Slovenia,2021,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Croatia,2019,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Croatia,2020,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Romania,2020,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.3
Chile,2023,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Costa Rica,2022,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Estonia,2016,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Hungary,2017,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Hungary,2020,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Hungary,2023,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Hungary,2024,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Latvia,2018,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Latvia,2020,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Lithuania,2018,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Luxembourg,2023,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
New Zealand,2015,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
New Zealand,2018,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
New Zealand,2019,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Portugal,2017,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Portugal,2018,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Portugal,2019,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Portugal,2022,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Bulgaria,2022,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Bulgaria,2023,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Romania,2015,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Romania,2017,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Romania,2022,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Romania,2023,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.3
Estonia,2016,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Finland,2018,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Finland,2020,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Iceland,2018,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Iceland,2021,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Slovak Republic,2024,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Slovenia,2016,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Bulgaria,2016,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Bulgaria,2019,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Bulgaria,2020,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Romania,2017,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Romania,2018,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Romania,2022,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.5
Chile,2016,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.5
Chile,2018,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.5
Chile,2022,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.5
Costa Rica,2017,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.5
Hungary,2021,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.5
Iceland,2019,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.5
Iceland,2021,Female,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,0.5
Iceland,2022,Female,Mortality,"Congenital malformations, deformations and chromosomal abnormalities",Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2015,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2017,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2018,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2019,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2020,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2021,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2022,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Japan,2023,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.5
Poland,2015,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.5
Poland,2019,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.5
Bulgaria,2023,Female,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,0.5
Croatia,2015,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.5
Croatia,2021,Female,Mortality,Diseases of the blood and blood-forming organs,Standardised rate,Deaths per 100 000 inhabitants,0.5
Romania,2015,Female,Mortality,Mental and behavioural disorders,Standardised rate,Deaths per 100 000 inhabitants,0.5
Latvia,2024,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.4
Luxembourg,2015,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.4
Luxembourg,2023,Female,Mortality,Certain conditions originating in the perinatal period,Standardised rate,Deaths per 100 000 inhabitants,0.4
New Zealand,2020,Female,Mortality,Codes for special purposes: COVID-19,Standardised rate,Deaths per 100 000 inhabitants,0.4
Bulgaria,2016,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Bulgaria,2017,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Bulgaria,2018,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Bulgaria,2019,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Romania,2018,Female,Mortality,Diseases of the musculoskeletal system and connective tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Chile,2019,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.4
Costa Rica,2018,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.4
Costa Rica,2019,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.4
Israel,2021,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.4
Latvia,2023,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.4
Peru,2016,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.4
Romania,2020,Female,Mortality,"Pregnancy, childbirth and the puerperium",Standardised rate,Deaths per 100 000 inhabitants,0.4
Finland,2015,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Finland,2019,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Finland,2022,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Greece,2015,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Greece,2018,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Slovenia,2015,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Slovenia,2020,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Bulgaria,2018,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Bulgaria,2022,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Romania,2015,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Romania,2016,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Romania,2019,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Romania,2021,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,0.4
Austria,2023,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.2
Denmark,2017,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.2
Denmark,2018,Female,Mortality,Diseases of the skin and subcutaneous tissue,Standardised rate,Deaths per 100 000 inhabitants,1.2
